BLH_ID,type,family,common_name,genus,organism,primer,short,BC,Code,Barcode,OTU ,Sequences,blh_mix_count,time_period,Year,Date,region,site_name,Terpene,host_plant,extraction_date,nucleic_acid,purity,quality,BCTV,CPt,S_citri
L70,Russian Thistle,Amaranthaceae,Prickly Russian Thistle,Kali,Kali turgidum,ITS,13,bc1148,T,bc1155 ,10,2,5,June,2022,44733,Prosser,Q4-Euc,eucalyptol,Cannabis,45246,87.1,2.16,1.52,1,1,0
L70,Grass,Poaceae,Ryegrass annual,Lolium,Lolium rigidum,ITS,13,bc1148,T,bc1155 ,3,6,5,June,2022,44733,Prosser,Q4-Euc,eucalyptol,Cannabis,45246,87.1,2.16,1.52,1,1,0
L70,Grass,Poaceae,Ryegrass annual,Lolium,Lolium rigidum,ITS,13,bc1148,T,bc1155 ,3,6,5,June,2022,44733,Prosser,Q4-Euc,eucalyptol,Cannabis,45246,87.1,2.16,1.52,1,1,0
L70,Weed,Malvaceae,Mallow,Malva,Malva parviflora,ITS,13,bc1148,T,bc1155 ,8,2,5,June,2022,44733,Prosser,Q4-Euc,eucalyptol,Cannabis,45246,87.1,2.16,1.52,1,1,0
L70,Weed,Malvaceae,Mallow,Malva,Malva parviflora,ITS,13,bc1148,T,bc1155 ,8,2,5,June,2022,44733,Prosser,Q4-Euc,eucalyptol,Cannabis,45246,87.1,2.16,1.52,1,1,0
L70,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,13,bc1148,T,bc1155 ,9,2,5,June,2022,44733,Prosser,Q4-Euc,eucalyptol,Cannabis,45246,87.1,2.16,1.52,1,1,0
L70,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,13,bc1148,T,bc1155 ,9,2,5,June,2022,44733,Prosser,Q4-Euc,eucalyptol,Cannabis,45246,87.1,2.16,1.52,1,1,0
L70,Crop,Vitaceae,Grape,Vitis,Vitis vinifera,ITS,13,bc1148,T,bc1155 ,6,3,5,June,2022,44733,Prosser,Q4-Euc,eucalyptol,Cannabis,45246,87.1,2.16,1.52,1,1,0
L70,Crop,Vitaceae,Grape,Vitis,Vitis vinifera,ITS,13,bc1148,T,bc1155 ,6,3,5,June,2022,44733,Prosser,Q4-Euc,eucalyptol,Cannabis,45246,87.1,2.16,1.52,1,1,0
L71,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,V,bc1140,13,bc1148 ,1,3,4,June,2022,44733,Prosser,Q4-Euc,eucalyptol,Cannabis,45246,84.6,2.11,1.6,1,1,0
L71,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,V,bc1140,13,bc1148 ,2,2,4,June,2022,44733,Prosser,Q4-Euc,eucalyptol,Cannabis,45246,84.6,2.11,1.6,1,1,0
L72,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,13,bc1148,F,bc1171 ,1,3,5,June,2022,44733,Prosser,Q6-Lin,linalool,Cannabis,45246,111.4,2.14,1.71,1,0,0
L72,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,13,bc1148,F,bc1171 ,1,3,5,June,2022,44733,Prosser,Q6-Lin,linalool,Cannabis,45246,111.4,2.14,1.71,1,0,0
L72,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,13,bc1148,F,bc1171 ,2,3,5,June,2022,44733,Prosser,Q6-Lin,linalool,Cannabis,45246,111.4,2.14,1.71,1,0,0
L72,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,13,bc1148,F,bc1171 ,2,3,5,June,2022,44733,Prosser,Q6-Lin,linalool,Cannabis,45246,111.4,2.14,1.71,1,0,0
L72,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,13,bc1148,F,bc1171 ,4,2,5,June,2022,44733,Prosser,Q6-Lin,linalool,Cannabis,45246,111.4,2.14,1.71,1,0,0
L72,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,13,bc1148,F,bc1171 ,4,2,5,June,2022,44733,Prosser,Q6-Lin,linalool,Cannabis,45246,111.4,2.14,1.71,1,0,0
L72,Russian Thistle,Amaranthaceae,Prickly Russian Thistle,Kali,Kali turgidum,ITS,13,bc1148,F,bc1171 ,3,2,5,June,2022,44733,Prosser,Q6-Lin,linalool,Cannabis,45246,111.4,2.14,1.71,1,0,0
L72,Russian Thistle,Amaranthaceae,Prickly Russian Thistle,Kali,Kali turgidum,ITS,13,bc1148,F,bc1171 ,3,2,5,June,2022,44733,Prosser,Q6-Lin,linalool,Cannabis,45246,111.4,2.14,1.71,1,0,0
L73,Weed,Brassicaceae,Cress,Arabidopsis,Arabidopsis thaliana,ITS,12,bc1135,i,bc1191 ,8,25,5,June,2022,44733,Othello,C7-Car,caryophyllene,Cannabis,45247,74,2.16,1.8,1,0,0
L73,Grass,Poaceae,Cheatgrass,Bromus,Bromus tectorum,ITS,12,bc1135,i,bc1191 ,5,2,5,June,2022,44733,Othello,C7-Car,caryophyllene,Cannabis,45247,74,2.16,1.8,1,0,0
L73,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,12,bc1135,i,bc1191 ,3,7,5,June,2022,44733,Othello,C7-Car,caryophyllene,Cannabis,45247,74,2.16,1.8,1,0,0
L73,Russian Thistle,Amaranthaceae,Prickly Russian Thistle,Kali,Kali turgidum,ITS,12,bc1135,i,bc1191 ,4,6,5,June,2022,44733,Othello,C7-Car,caryophyllene,Cannabis,45247,74,2.16,1.8,1,0,0
L73,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,12,bc1135,i,bc1191 ,2,21,5,June,2022,44733,Othello,C7-Car,caryophyllene,Cannabis,45247,74,2.16,1.8,1,0,0
L73,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,12,bc1135,i,bc1191 ,6,2,5,June,2022,44733,Othello,C7-Car,caryophyllene,Cannabis,45247,74,2.16,1.8,1,0,0
L74,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,12,bc1135,K,bc1192 ,4,2,3,June,2022,44733,Othello,C6-Ger,geraniol,Cannabis,45247,54.7,2.14,1.82,1,0,0
L74,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,12,bc1135,K,bc1192 ,3,3,3,June,2022,44733,Othello,C6-Ger,geraniol,Cannabis,45247,54.7,2.14,1.82,1,0,0
L74,Grass,Poaceae,Fescue,Festuca,Festuca pyrogea,ITS,12,bc1135,K,bc1192 ,5,2,3,June,2022,44733,Othello,C6-Ger,geraniol,Cannabis,45247,54.7,2.14,1.82,1,0,0
L74,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,12,bc1135,K,bc1192 ,1,6,3,June,2022,44733,Othello,C6-Ger,geraniol,Cannabis,45247,54.7,2.14,1.82,1,0,0
L74,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,12,bc1135,K,bc1192 ,2,3,3,June,2022,44733,Othello,C6-Ger,geraniol,Cannabis,45247,54.7,2.14,1.82,1,0,0
L75,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,12,bc1135,S,bc1154 ,3,9,4,June,2022,44733,Othello,Q7-Rli,limonene,Cannabis,45247,148.7,2.14,1.97,1,1,0
L75,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,12,bc1135,S,bc1154 ,10,2,4,June,2022,44733,Othello,Q7-Rli,limonene,Cannabis,45247,148.7,2.14,1.97,1,1,0
L75,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,12,bc1135,S,bc1154 ,8,4,4,June,2022,44733,Othello,Q7-Rli,limonene,Cannabis,45247,148.7,2.14,1.97,1,1,0
L75,Crop,Cannabaceae,Hops,Humulus,Humulus lupulus,ITS,12,bc1135,S,bc1154 ,6,6,4,June,2022,44733,Othello,Q7-Rli,limonene,Cannabis,45247,148.7,2.14,1.97,1,1,0
L75,Russian Thistle,Amaranthaceae,Prickly Russian Thistle,Kali,Kali turgidum,ITS,12,bc1135,S,bc1154 ,5,8,4,June,2022,44733,Othello,Q7-Rli,limonene,Cannabis,45247,148.7,2.14,1.97,1,1,0
L75,Weed,Asteraceae,Prickly Lettuce,Lactuca,Lactuca serriola,ITS,12,bc1135,S,bc1154 ,2,14,4,June,2022,44733,Othello,Q7-Rli,limonene,Cannabis,45247,148.7,2.14,1.97,1,1,0
L75,Crop,Cucurbitaceae,Melon,Melon,Melon 17S,ITS,12,bc1135,S,bc1154 ,9,2,4,June,2022,44733,Othello,Q7-Rli,limonene,Cannabis,45247,148.7,2.14,1.97,1,1,0
L75,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,12,bc1135,S,bc1154 ,1,29,4,June,2022,44733,Othello,Q7-Rli,limonene,Cannabis,45247,148.7,2.14,1.97,1,1,0
L75,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,12,bc1135,S,bc1154 ,4,9,4,June,2022,44733,Othello,Q7-Rli,limonene,Cannabis,45247,148.7,2.14,1.97,1,1,0
L75,Nightshade,Solanaceae,Bittersweet nightshade,Solanum,Solanum dulcamara,ITS,12,bc1135,S,bc1154 ,7,4,4,June,2022,44733,Othello,Q7-Rli,limonene,Cannabis,45247,148.7,2.14,1.97,1,1,0
L75,Tree,Ulmaceae,Elm,Ulmus,Ulmus pumila,ITS,12,bc1135,S,bc1154 ,11,2,4,June,2022,44733,Othello,Q7-Rli,limonene,Cannabis,45247,148.7,2.14,1.97,1,1,0
L76,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,12,bc1135,T,bc1155 ,1,74,5,June,2022,44733,Othello,C1-Lin,linalool,Cannabis,45247,118.9,2.13,2.38,1,0,0
L76,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,12,bc1135,T,bc1155 ,6,3,5,June,2022,44733,Othello,C1-Lin,linalool,Cannabis,45247,118.9,2.13,2.38,1,0,0
L76,Russian Thistle,Amaranthaceae,Prickly Russian Thistle,Kali,Kali turgidum,ITS,12,bc1135,T,bc1155 ,3,9,5,June,2022,44733,Othello,C1-Lin,linalool,Cannabis,45247,118.9,2.13,2.38,1,0,0
L76,Grass,Poaceae,Ryegrass perennial,Lolium,Lolium perenne,ITS,12,bc1135,T,bc1155 ,7,3,5,June,2022,44733,Othello,C1-Lin,linalool,Cannabis,45247,118.9,2.13,2.38,1,0,0
L76,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,12,bc1135,T,bc1155 ,10,16,5,June,2022,44733,Othello,C1-Lin,linalool,Cannabis,45247,118.9,2.13,2.38,1,0,0
L76,Weed,Boraginaceae,Franklin,Phacelia,Phacelia franklinii,ITS,12,bc1135,T,bc1155 ,5,4,5,June,2022,44733,Othello,C1-Lin,linalool,Cannabis,45247,118.9,2.13,2.38,1,0,0
L76,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,12,bc1135,T,bc1155 ,10,2,5,June,2022,44733,Othello,C1-Lin,linalool,Cannabis,45247,118.9,2.13,2.38,1,0,0
L76,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,12,bc1135,T,bc1155 ,4,7,5,June,2022,44733,Othello,C1-Lin,linalool,Cannabis,45247,118.9,2.13,2.38,1,0,0
L76,Weed,Asteraceae,Dandelion,Taraxacum,Taraxacum officinale,ITS,12,bc1135,T,bc1155 ,9,2,5,June,2022,44733,Othello,C1-Lin,linalool,Cannabis,45247,118.9,2.13,2.38,1,0,0
L77,Grass,Poaceae,Oatgrass,Arrhenatherum,Arrhenatherum elatius,ITS,12,bc1135,V,bc1140 ,12,2,4,June,2022,44733,Othello,C1-Lin,linalool,Cannabis,45247,92.7,2.08,2.03,1,0,0
L77,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,12,bc1135,V,bc1140 ,2,7,4,June,2022,44733,Othello,C1-Lin,linalool,Cannabis,45247,92.7,2.08,2.03,1,0,0
L77,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,12,bc1135,V,bc1140 ,28,259,4,June,2022,44733,Othello,C1-Lin,linalool,Cannabis,45247,92.7,2.08,2.03,1,0,0
L77,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,12,bc1135,V,bc1140 ,11,2,4,June,2022,44733,Othello,C1-Lin,linalool,Cannabis,45247,92.7,2.08,2.03,1,0,0
L77,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,12,bc1135,V,bc1140 ,12,7,4,June,2022,44733,Othello,C1-Lin,linalool,Cannabis,45247,92.7,2.08,2.03,1,0,0
L77,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,12,bc1135,V,bc1140 ,3,5,4,June,2022,44733,Othello,C1-Lin,linalool,Cannabis,45247,92.7,2.08,2.03,1,0,0
L77,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,12,bc1135,V,bc1140 ,14,2,4,June,2022,44733,Othello,C1-Lin,linalool,Cannabis,45247,92.7,2.08,2.03,1,0,0
L77,Crop,Solanaceae,Tomato,Solanum,Solanum lycopersicum,ITS,12,bc1135,V,bc1140 ,23,9,4,June,2022,44733,Othello,C1-Lin,linalool,Cannabis,45247,92.7,2.08,2.03,1,0,0
L78,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,12,bc1135,W,bc1189 ,5,3,4,June,2022,44733,Othello,C1-Lin,linalool,Cannabis,45247,137.6,2.08,1.89,1,0,0
L78,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,12,bc1135,W,bc1189 ,14,144,4,June,2022,44733,Othello,C1-Lin,linalool,Cannabis,45247,137.6,2.08,1.89,1,0,0
L78,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,12,bc1135,W,bc1189 ,3,3,4,June,2022,44733,Othello,C1-Lin,linalool,Cannabis,45247,137.6,2.08,1.89,1,0,0
L78,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,12,bc1135,W,bc1189 ,13,5,4,June,2022,44733,Othello,C1-Lin,linalool,Cannabis,45247,137.6,2.08,1.89,1,0,0
L78,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,12,bc1135,W,bc1189 ,2,10,4,June,2022,44733,Othello,C1-Lin,linalool,Cannabis,45247,137.6,2.08,1.89,1,0,0
L78,Grass,Poaceae,Bluegrass,Poa,Poa annua,ITS,12,bc1135,W,bc1189 ,8,2,4,June,2022,44733,Othello,C1-Lin,linalool,Cannabis,45247,137.6,2.08,1.89,1,0,0
L78,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,12,bc1135,W,bc1189 ,10,2,4,June,2022,44733,Othello,C1-Lin,linalool,Cannabis,45247,137.6,2.08,1.89,1,0,0
L79,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,12,bc1135,R,bc1173 ,11,2,5,June,2022,44742,Prosser,Q5-Ger,geraniol,Cannabis,45247,118.3,2.14,2.13,1,1,0
L79,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,12,bc1135,R,bc1173 ,11,112,5,June,2022,44742,Prosser,Q5-Ger,geraniol,Cannabis,45247,118.3,2.14,2.13,1,1,0
L79,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,12,bc1135,R,bc1173 ,2,21,5,June,2022,44742,Prosser,Q5-Ger,geraniol,Cannabis,45247,118.3,2.14,2.13,1,1,0
L79,Lambsquarter,Amaranthaceae,White lambsquarter,Chenopodium,Chenopodium album,ITS,12,bc1135,R,bc1173 ,4,8,5,June,2022,44742,Prosser,Q5-Ger,geraniol,Cannabis,45247,118.3,2.14,2.13,1,1,0
L79,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,12,bc1135,R,bc1173 ,8,3,5,June,2022,44742,Prosser,Q5-Ger,geraniol,Cannabis,45247,118.3,2.14,2.13,1,1,0
L79,Crop,Apiaceae,Carrot,Daucus,Daucus carota,ITS,12,bc1135,R,bc1173 ,5,4,5,June,2022,44742,Prosser,Q5-Ger,geraniol,Cannabis,45247,118.3,2.14,2.13,1,1,0
L79,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,12,bc1135,R,bc1173 ,9,3,5,June,2022,44742,Prosser,Q5-Ger,geraniol,Cannabis,45247,118.3,2.14,2.13,1,1,0
L79,Grass,Poaceae,Barnyard grass,Echinochloa,Echinochloa oryzoides,ITS,12,bc1135,R,bc1173 ,7,3,5,June,2022,44742,Prosser,Q5-Ger,geraniol,Cannabis,45247,118.3,2.14,2.13,1,1,0
L79,Russian Thistle,Amaranthaceae,Prickly Russian Thistle,Kali,Kali turgidum,ITS,12,bc1135,R,bc1173 ,3,16,5,June,2022,44742,Prosser,Q5-Ger,geraniol,Cannabis,45247,118.3,2.14,2.13,1,1,0
L79,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,12,bc1135,R,bc1173 ,6,4,5,June,2022,44742,Prosser,Q5-Ger,geraniol,Cannabis,45247,118.3,2.14,2.13,1,1,0
L79,Weed,Polygonaceae,Knotweed,Polygonum,Polygonum aviculare,ITS,12,bc1135,R,bc1173 ,12,2,5,June,2022,44742,Prosser,Q5-Ger,geraniol,Cannabis,45247,118.3,2.14,2.13,1,1,0
L80,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,S,bc1154,11,bc1159 ,1,65,5,June,2022,44742,Prosser,Q5-Ger,geraniol,Cannabis,45247,90.4,2.11,1.63,1,1,0
L80,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,S,bc1154,11,bc1159 ,4,4,5,June,2022,44742,Prosser,Q5-Ger,geraniol,Cannabis,45247,90.4,2.11,1.63,1,1,0
L80,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,S,bc1154,11,bc1159 ,5,3,5,June,2022,44742,Prosser,Q5-Ger,geraniol,Cannabis,45247,90.4,2.11,1.63,1,1,0
L80,Russian Thistle,Amaranthaceae,Prickly Russian Thistle,Kali,Kali turgidum,ITS,S,bc1154,11,bc1159 ,7,2,5,June,2022,44742,Prosser,Q5-Ger,geraniol,Cannabis,45247,90.4,2.11,1.63,1,1,0
L80,Grass,Poaceae,Ryegrass annual,Lolium,Lolium rigidum,ITS,S,bc1154,11,bc1159 ,6,3,5,June,2022,44742,Prosser,Q5-Ger,geraniol,Cannabis,45247,90.4,2.11,1.63,1,1,0
L80,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,S,bc1154,11,bc1159 ,2,18,5,June,2022,44742,Prosser,Q5-Ger,geraniol,Cannabis,45247,90.4,2.11,1.63,1,1,0
L80,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,S,bc1154,11,bc1159 ,3,5,5,June,2022,44742,Prosser,Q5-Ger,geraniol,Cannabis,45247,90.4,2.11,1.63,1,1,0
L81,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,T,bc1155,11,bc1159 ,1,17,5,June,2022,44742,Prosser,Q5-Ger,geraniol,Cannabis,45247,115.5,2.1,2.02,1,1,0
L81,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,T,bc1155,11,bc1159 ,5,3,5,June,2022,44742,Prosser,Q5-Ger,geraniol,Cannabis,45247,115.5,2.1,2.02,1,1,0
L81,Russian Thistle,Amaranthaceae,Prickly Russian Thistle,Kali,Kali turgidum,ITS,T,bc1155,11,bc1159 ,3,4,5,June,2022,44742,Prosser,Q5-Ger,geraniol,Cannabis,45247,115.5,2.1,2.02,1,1,0
L81,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,T,bc1155,11,bc1159 ,4,3,5,June,2022,44742,Prosser,Q5-Ger,geraniol,Cannabis,45247,115.5,2.1,2.02,1,1,0
L81,Weed,Plantaginaceae,Plantain,Plantago,Plantago lanceolata,ITS,T,bc1155,11,bc1159 ,2,8,5,June,2022,44742,Prosser,Q5-Ger,geraniol,Cannabis,45247,115.5,2.1,2.02,1,1,0
L81,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,T,bc1155,11,bc1159 ,6,2,5,June,2022,44742,Prosser,Q5-Ger,geraniol,Cannabis,45247,115.5,2.1,2.02,1,1,0
L82,Crop,Asteraceae,Tarragon,Artemisia,Artemisia dracunculus,ITS,11,bc1159,W,bc1189 ,4,2,5,August,2022,44775,Othello,C4-Ger,geraniol,Cannabis,45247,99.3,2.06,1.57,1,1,0
L82,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,11,bc1159,W,bc1189 ,3,4,5,August,2022,44775,Othello,C4-Ger,geraniol,Cannabis,45247,99.3,2.06,1.57,1,1,0
L82,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,11,bc1159,W,bc1189 ,2,48,5,August,2022,44775,Othello,C4-Ger,geraniol,Cannabis,45247,99.3,2.06,1.57,1,1,0
L82,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,11,bc1159,W,bc1189 ,1,135,5,August,2022,44775,Othello,C4-Ger,geraniol,Cannabis,45247,99.3,2.06,1.57,1,1,0
L83,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,S,bc1154,9,bc1157 ,1,40,4,August,2022,44775,Prosser,Q3-Ter,terpinolene,Cannabis,45248,102.1,2.15,2.27,1,1,0
L83,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,S,bc1154,9,bc1157 ,7,2,4,August,2022,44775,Prosser,Q3-Ter,terpinolene,Cannabis,45248,102.1,2.15,2.27,1,1,0
L83,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,S,bc1154,9,bc1157 ,2,20,4,August,2022,44775,Prosser,Q3-Ter,terpinolene,Cannabis,45248,102.1,2.15,2.27,1,1,0
L83,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,S,bc1154,9,bc1157 ,5,2,4,August,2022,44775,Prosser,Q3-Ter,terpinolene,Cannabis,45248,102.1,2.15,2.27,1,1,0
L83,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,S,bc1154,9,bc1157 ,4,3,4,August,2022,44775,Prosser,Q3-Ter,terpinolene,Cannabis,45248,102.1,2.15,2.27,1,1,0
L83,Russian Thistle,Amaranthaceae,Prickly Russian Thistle,Kali,Kali turgidum,ITS,S,bc1154,9,bc1157 ,3,3,4,August,2022,44775,Prosser,Q3-Ter,terpinolene,Cannabis,45248,102.1,2.15,2.27,1,1,0
L83,Grass,Poaceae,Ryegrass annual,Lolium,Lolium rigidum,ITS,S,bc1154,9,bc1157 ,6,2,4,August,2022,44775,Prosser,Q3-Ter,terpinolene,Cannabis,45248,102.1,2.15,2.27,1,1,0
L84,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,9,bc1157,W,bc1189 ,1,124,5,June,2022,44733,Othello,C3-Euc,eucalyptol,Cannabis,45248,105.8,1.97,1.61,1,0,0
L84,Grass,Poaceae,Ryegrass perennial,Lolium,Lolium perenne,ITS,9,bc1157,W,bc1189 ,3,3,5,June,2022,44733,Othello,C3-Euc,eucalyptol,Cannabis,45248,105.8,1.97,1.61,1,0,0
L84,Tree,Rosaceae,Peach,Prunus,Prunus persica,ITS,9,bc1157,W,bc1189 ,4,2,5,June,2022,44733,Othello,C3-Euc,eucalyptol,Cannabis,45248,105.8,1.97,1.61,1,0,0
L84,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,9,bc1157,W,bc1189 ,2,7,5,June,2022,44733,Othello,C3-Euc,eucalyptol,Cannabis,45248,105.8,1.97,1.61,1,0,0
L85,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,9,bc1157,F,bc1171 ,4,6,5,June,2022,44742,Othello,C4-Lin,linalool,Cannabis,45248,105,2.15,1.62,1,0,0
L85,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,9,bc1157,F,bc1171 ,1,15,5,June,2022,44742,Othello,C4-Lin,linalool,Cannabis,45248,105,2.15,1.62,1,0,0
L85,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,9,bc1157,F,bc1171 ,7,4,5,June,2022,44742,Othello,C4-Lin,linalool,Cannabis,45248,105,2.15,1.62,1,0,0
L85,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,9,bc1157,F,bc1171 ,2,12,5,June,2022,44742,Othello,C4-Lin,linalool,Cannabis,45248,105,2.15,1.62,1,0,0
L85,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,9,bc1157,F,bc1171 ,9,2,5,June,2022,44742,Othello,C4-Lin,linalool,Cannabis,45248,105,2.15,1.62,1,0,0
L85,Grass,Poaceae,Fescue,Festuca,Festuca pyrogea,ITS,9,bc1157,F,bc1171 ,10,2,5,June,2022,44742,Othello,C4-Lin,linalool,Cannabis,45248,105,2.15,1.62,1,0,0
L85,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,9,bc1157,F,bc1171 ,8,3,5,June,2022,44742,Othello,C4-Lin,linalool,Cannabis,45248,105,2.15,1.62,1,0,0
L85,Crop,Lamiaceae,Mint,Mentha,Mentha spicata,ITS,9,bc1157,F,bc1171 ,6,4,5,June,2022,44742,Othello,C4-Lin,linalool,Cannabis,45248,105,2.15,1.62,1,0,0
L85,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,9,bc1157,F,bc1171 ,3,7,5,June,2022,44742,Othello,C4-Lin,linalool,Cannabis,45248,105,2.15,1.62,1,0,0
L85,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,9,bc1157,F,bc1171 ,5,6,5,June,2022,44742,Othello,C4-Lin,linalool,Cannabis,45248,105,2.15,1.62,1,0,0
L85,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,9,bc1157,F,bc1171 ,11,2,5,June,2022,44742,Othello,C4-Lin,linalool,Cannabis,45248,105,2.15,1.62,1,0,0
L86,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,8,bc1158,G,bc1172 ,1,13,5,June,2022,44742,Prosser,Q4-Car,caryophyllene,Cannabis,45248,149.4,2.19,1.89,1,1,0
L86,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,8,bc1158,G,bc1172 ,2,2,5,June,2022,44742,Prosser,Q4-Car,caryophyllene,Cannabis,45248,149.4,2.19,1.89,1,1,0
L87,Crop,Amaranthaceae,Beet,Beta,Beta vulgaris,ITS,8,bc1158,R,bc1173 ,13,5,5,June,2022,44742,Prosser,Q4-Car,caryophyllene,Cannabis,45249,55.2,1.97,1.68,1,1,0
L87,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,8,bc1158,R,bc1173 ,1,81,5,June,2022,44742,Prosser,Q4-Car,caryophyllene,Cannabis,45249,55.2,1.97,1.68,1,1,0
L87,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,8,bc1158,R,bc1173 ,4,5,5,June,2022,44742,Prosser,Q4-Car,caryophyllene,Cannabis,45249,55.2,1.97,1.68,1,1,0
